id	label
16680	generated
547	generated
7118	generated
7264	human
6937	generated
26	generated
1067	human
3918	generated
12678	generated
6604	human
5529	generated
6678	generated
5398	generated
11360	generated
14380	human
16720	human
8081	human
14546	generated
9413	generated
17645	generated
10740	human
21414	generated
437	generated
8320	generated
15699	human
11112	generated
21007	generated
5269	generated
1861	generated
10891	human
21842	generated
18396	human
8316	human
10673	generated
9225	generated
1	human
2706	generated
13327	human
10691	human
9196	human
6957	human
2155	human
4011	human
534	human
11962	generated
5823	generated
11875	generated
12352	human
15323	human
20504	human
21650	human
18140	human
8683	generated
9743	human
14260	human
15124	human
9088	generated
6464	generated
19513	human
8107	generated
14904	human
1910	human
18731	generated
16932	generated
17786	generated
19031	human
1317	generated
4368	generated
8313	generated
16736	generated
13854	generated
6080	generated
2601	generated
6568	generated
21129	generated
12746	human
13276	human
7995	human
9142	generated
3768	generated
5077	human
20899	generated
9599	human
4631	generated
240	generated
16053	generated
15424	human
20218	human
16883	generated
11461	generated
7465	human
1867	generated
16880	human
2521	generated
1820	generated
2410	generated
8243	human
6637	generated
4565	human
14917	human
13929	generated
20226	generated
6391	human
2118	human
10050	human
3779	generated
20483	generated
4961	generated
2809	human
498	human
11445	human
918	generated
13390	human
13264	generated
4284	generated
228	human
19544	generated
2741	human
13329	human
11703	generated
14348	human
9271	human
17552	generated
11113	human
6001	human
4897	human
5583	human
7867	generated
1128	human
10400	human
1567	generated
10298	human
1706	generated
3153	human
10364	generated
11523	human
7299	human
18598	human
6240	generated
9824	generated
2925	generated
10490	human
21714	generated
12444	generated
2721	human
7509	generated
19248	human
17452	generated
19372	human
13799	human
15154	generated
18210	human
14783	generated
16344	human
10832	human
15749	generated
9053	human
1505	generated
6054	generated
4225	human
20753	generated
20576	generated
6768	generated
3199	generated
6449	generated
7951	generated
14626	generated
15804	generated
4435	generated
11357	human
17078	generated
13668	human
14645	generated
15706	generated
3775	generated
16374	generated
5596	generated
21444	human
9297	generated
20826	human
4174	human
17730	human
8737	generated
21169	generated
15581	generated
10143	generated
20858	human
8543	generated
983	human
8033	generated
5480	human
14894	generated
10486	human
4657	generated
6414	human
15386	generated
3150	generated
17451	generated
15861	generated
9265	generated
5969	generated
14998	generated
11891	human
15454	human
21408	generated
1391	human
17708	human
7437	generated
21320	human
8802	generated
18781	generated
371	generated
6146	generated
17697	generated
9775	human
16812	generated
2212	generated
5603	human
8881	human
5417	generated
4938	human
13434	generated
3158	generated
9158	human
463	generated
615	human
6380	generated
11298	human
12995	human
8181	generated
13511	human
16574	generated
2716	generated
20446	human
17989	generated
20155	human
10003	generated
13639	generated
17279	human
7389	generated
14356	generated
7769	human
6221	human
18756	generated
20180	human
7037	generated
15474	human
11646	human
15897	generated
10570	human
15511	generated
16698	generated
6358	generated
6691	generated
19300	generated
15881	human
1030	human
9164	generated
9488	human
1577	generated
15859	human
9947	human
3793	human
21779	human
2917	human
5586	generated
14605	human
6326	generated
18847	human
1515	human
2371	human
3432	generated
4239	human
1390	generated
893	human
21148	generated
14037	generated
17690	human
15187	human
2933	human
20547	generated
10937	human
20196	human
21581	human
1129	generated
731	generated
11110	generated
3084	generated
7297	generated
4588	generated
12496	generated
2795	human
7601	generated
798	human
178	generated
11469	human
13798	generated
9830	generated
198	generated
14643	human
12940	human
16268	generated
11772	generated
20156	generated
16777	generated
13277	human
19989	generated
15103	human
7533	human
16682	human
15855	human
66	human
4712	generated
11452	generated
15689	human
19722	human
5033	generated
6915	human
2572	human
18232	human
20375	generated
6222	generated
787	human
3332	generated
21972	generated
6008	generated
8334	generated
16655	human
18482	generated
13448	generated
18965	generated
1191	human
12478	human
515	human
4476	human
10232	generated
16934	generated
17423	human
14622	generated
6191	human
14175	generated
7237	generated
5753	generated
2068	generated
20430	generated
8236	generated
16252	generated
15905	human
1462	human
15207	human
4576	human
9856	generated
18072	human
7349	human
4818	human
17237	human
220	human
12632	human
18846	generated
4248	generated
6487	human
7036	generated
9456	human
12433	generated
5650	generated
18707	generated
21102	generated
17381	human
2881	human
17000	generated
901	human
7164	generated
11594	generated
2181	generated
8488	generated
9713	generated
8219	generated
20734	generated
18926	generated
6772	generated
18904	generated
14436	human
14678	generated
11440	human
17689	generated
16172	human
19612	generated
7257	human
2580	human
7966	human
19535	generated
2156	human
4340	human
9562	human
21827	human
13743	human
1073	generated
4530	generated
3159	generated
18765	human
2987	generated
1882	human
5974	generated
3729	generated
490	human
1181	human
1375	generated
5014	generated
16234	generated
4758	human
10304	human
6040	generated
2841	generated
4180	generated
4086	generated
19971	human
2887	generated
8876	generated
12271	generated
6671	human
14997	generated
9211	generated
19656	human
12581	human
5602	generated
20924	generated
13921	human
5730	human
14745	generated
5296	generated
12979	generated
19057	human
19164	generated
10171	human
10065	human
11538	human
7669	human
6869	human
18125	generated
12992	human
10472	human
9943	human
9643	human
14892	generated
12661	human
21683	human
6681	human
5428	generated
9190	generated
3786	generated
1784	human
7116	human
4683	generated
10046	human
16851	human
2038	generated
9281	human
17812	human
12435	human
20664	generated
7876	generated
3340	generated
21222	generated
5911	human
20106	generated
16854	human
8514	human
2031	human
7235	generated
12755	generated
15327	human
13983	human
1079	generated
15451	human
19461	generated
18261	human
5649	generated
15300	human
18095	human
14506	generated
3862	human
2936	generated
3917	human
1689	generated
14347	generated
305	human
4056	human
17583	generated
9837	generated
9706	generated
2313	generated
21452	generated
17150	generated
18256	human
9030	generated
2062	generated
6470	generated
6477	generated
5452	human
11279	generated
9906	generated
4270	generated
8531	generated
20316	human
9095	human
17574	generated
3365	human
5515	generated
11781	generated
21922	human
15310	human
2395	human
17215	generated
5506	generated
924	generated
8134	human
12070	human
11706	generated
8671	generated
3124	generated
7620	human
6559	human
17386	human
9145	human
12720	generated
9846	human
19165	generated
21306	generated
9627	generated
5798	human
5882	human
9782	human
11348	generated
6103	generated
6748	generated
13009	human
9082	generated
17223	human
17025	generated
15966	generated
19186	generated
5540	human
421	generated
16555	human
3956	human
5606	human
19648	human
11380	generated
1725	human
1184	human
9974	human
16788	generated
904	human
8346	human
7797	generated
6089	generated
2080	human
7928	generated
13853	human
19044	generated
7933	generated
10846	human
12177	human
9316	human
18918	human
9927	generated
7211	generated
6533	human
5209	generated
2646	human
10073	human
16825	generated
10622	generated
18828	human
21952	human
1478	generated
692	generated
18557	human
6365	human
19370	generated
7370	generated
1301	generated
7837	human
14877	human
3715	human
18945	generated
5037	human
4399	human
13840	generated
11294	generated
7354	human
16122	human
8750	generated
17309	generated
1436	generated
507	human
16017	generated
5402	generated
5930	generated
20970	generated
8947	generated
21742	generated
12242	generated
4386	generated
12744	human
10310	generated
19146	human
8693	generated
1539	generated
9121	human
1211	generated
15284	human
18893	generated
2560	human
13107	human
13029	generated
11569	generated
12668	generated
390	human
10064	generated
3590	human
11350	human
8435	generated
6719	generated
15540	generated
16890	human
14693	human
946	human
15576	generated
14327	human
20429	generated
2547	human
13007	generated
272	generated
3618	generated
18457	generated
7008	generated
17617	generated
9269	generated
4633	generated
7707	generated
8982	human
17794	generated
14312	human
10762	generated
13945	generated
14342	generated
5599	human
9290	human
15989	generated
10355	human
3637	human
18513	human
599	generated
1652	human
17843	generated
8106	human
1893	human
7833	generated
21312	human
18436	human
262	human
375	generated
1466	human
12615	generated
13543	generated
16226	human
5696	human
20780	human
19768	generated
18363	human
941	generated
9663	human
15882	generated
13353	generated
10905	generated
20671	generated
19661	generated
6578	generated
18900	human
20368	generated
298	generated
20657	generated
7977	generated
11463	human
2035	human
10450	generated
10164	generated
10291	generated
13397	generated
21894	generated
14220	human
8844	human
6828	generated
7130	generated
18887	generated
7954	generated
16626	human
19794	human
13990	generated
3144	generated
14547	generated
7371	human
19491	human
5594	human
17688	generated
14466	human
19080	human
20361	generated
2076	generated
4103	generated
7493	generated
5968	generated
15470	human
21759	human
6754	generated
2575	human
14389	human
16284	generated
4042	human
12853	human
4078	human
14246	generated
7754	generated
9462	generated
15960	human
4603	human
14252	human
1985	human
7774	generated
9726	generated
16709	human
16156	human
15560	generated
10530	human
12172	generated
19076	human
4054	human
20258	generated
5229	human
12370	human
13666	generated
7454	generated
1268	human
864	generated
19812	generated
4942	generated
2253	generated
20063	generated
16755	human
18650	generated
10348	generated
7940	human
609	generated
4651	human
20142	human
15886	human
5919	generated
14022	human
7148	generated
13648	human
10635	generated
20874	human
5581	generated
19766	generated
5060	generated
21158	generated
9615	human
8044	generated
17046	human
8386	human
14629	human
18174	generated
9311	generated
2776	human
13667	generated
18128	human
17656	human
21921	human
7189	human
13731	generated
5573	human
6135	generated
10553	generated
5247	human
3981	generated
11085	human
16663	human
13158	generated
2172	human
20442	human
8718	human
7452	human
15553	human
5197	generated
13210	human
11671	human
19973	generated
15995	human
21073	generated
20610	human
3809	generated
17936	human
10079	human
12488	generated
5543	generated
15681	generated
11864	generated
15519	human
10401	human
20976	generated
17479	human
8745	human
1384	generated
21684	human
9036	human
13095	generated
297	human
8635	generated
20660	generated
17683	generated
3867	human
17659	human
2077	generated
15029	human
14209	generated
21627	generated
15216	generated
2537	generated
16578	human
16395	generated
7362	generated
6636	human
7498	human
13482	human
9009	human
20918	generated
6553	generated
10770	generated
16131	generated
4654	human
320	human
7135	human
2654	human
12142	human
13721	generated
886	generated
5002	human
18814	human
20178	generated
244	generated
14758	generated
8207	human
16527	generated
5983	generated
2363	human
16513	human
1161	generated
287	generated
13650	generated
17431	generated
10068	human
10680	human
12450	generated
18541	generated
8681	generated
1170	generated
20537	human
10374	generated
21097	generated
6792	generated
20045	generated
277	generated
17916	human
15946	generated
3121	human
8579	human
8339	generated
3406	generated
15475	human
13861	human
20923	human
13128	human
931	human
691	generated
18018	human
6364	generated
9021	generated
10273	generated
21391	generated
16428	generated
9141	generated
7108	generated
8975	generated
4319	generated
2965	human
3969	human
4926	human
17922	human
14616	generated
13971	generated
3092	generated
12748	human
17276	generated
15790	human
12515	generated
3982	generated
1404	human
6124	generated
1094	generated
15972	generated
2843	human
4815	human
16473	human
5956	human
17790	human
13374	generated
19743	human
20029	generated
13179	generated
12205	generated
14407	generated
4686	generated
4922	generated
15833	human
6785	human
5877	human
9548	human
16459	human
2345	generated
8430	generated
4586	human
19313	human
14597	generated
21574	human
17687	generated
8378	generated
20077	generated
6197	human
13097	generated
14456	human
6401	human
5695	generated
2941	human
7381	human
19770	human
13834	human
5578	human
10338	human
9993	generated
7905	human
18505	generated
17865	human
1048	generated
6782	human
12662	generated
18034	human
1609	generated
2415	human
2017	generated
2971	generated
12317	generated
14038	human
13567	human
2931	generated
15406	generated
20102	generated
16508	generated
13001	generated
1814	generated
14586	human
14448	generated
21070	generated
11533	generated
2123	human
13704	generated
21447	human
7701	generated
19276	human
17109	human
17501	human
9170	generated
808	generated
21235	human
17409	human
20304	human
4906	generated
3722	generated
13122	human
12734	generated
3962	generated
19392	generated
2671	generated
21404	generated
9417	human
4552	generated
16991	generated
6009	human
5737	generated
8479	generated
3164	generated
6763	generated
1657	human
21098	generated
7549	human
4266	generated
20717	generated
16806	human
21548	generated
5316	generated
9673	generated
21767	generated
1001	generated
4198	generated
2418	generated
3575	generated
17345	generated
9772	human
3558	human
19132	generated
12458	human
3854	generated
4887	human
17141	generated
13058	human
20107	generated
5313	generated
16223	human
18659	generated
4524	human
13699	generated
4827	generated
17710	human
807	human
3907	human
14333	human
17789	human
7023	human
1956	human
10637	human
9343	generated
15161	generated
11404	human
19885	generated
2402	generated
5184	generated
14698	human
21039	human
10283	human
12719	human
8095	generated
9890	generated
17387	human
15086	generated
18845	human
7566	human
11126	generated
14719	generated
21159	human
5368	generated
6928	generated
9603	human
17974	human
8901	human
17897	human
11795	generated
17369	generated
11268	generated
7384	generated
18392	human
19308	human
17759	human
21308	generated
9460	generated
2462	generated
18592	generated
16652	generated
12942	human
11708	generated
16455	generated
9454	generated
19854	generated
6509	generated
589	human
13136	human
16549	generated
8848	generated
4624	generated
6845	human
14343	human
10850	human
8869	human
18283	generated
9424	human
5454	generated
1449	generated
17835	generated
15849	generated
11454	human
18954	generated
17280	human
9803	generated
1587	generated
6686	generated
13558	generated
8806	generated
3961	human
8923	generated
6078	human
17274	generated
10956	generated
20891	generated
4006	human
4939	generated
19631	generated
5898	human
14365	generated
19114	generated
14011	human
16968	generated
11460	generated
13157	generated
1260	human
14391	generated
310	human
1716	human
2052	generated
4668	generated
4298	generated
3783	human
1008	human
7347	generated
10377	human
19188	generated
9878	generated
13159	generated
2773	generated
13026	human
12948	human
16474	human
1987	generated
18728	human
7279	generated
2672	human
16260	generated
9175	human
17358	human
249	human
8185	generated
5884	generated
19394	human
19184	generated
6589	generated
13780	generated
17567	generated
627	human
18063	human
13272	human
4765	human
20231	generated
16512	human
19701	generated
18420	generated
13782	generated
12427	human
6995	human
18616	generated
6305	human
20415	generated
18059	generated
21359	generated
12392	generated
18466	human
15472	human
10703	human
9220	human
4247	human
21845	human
11273	generated
9107	generated
9497	human
17480	human
11241	human
1273	human
5698	human
7678	generated
10988	human
9590	human
3358	generated
16567	human
18562	human
15235	generated
6513	human
16079	generated
4567	human
13255	human
10848	generated
19062	generated
1961	generated
4992	generated
4891	generated
14330	human
6226	human
19666	human
1251	human
3176	human
3359	generated
307	generated
20433	human
18748	generated
12580	human
20781	generated
21433	generated
12225	human
1051	human
14519	generated
11410	generated
9221	generated
10234	human
4763	human
9062	human
1874	human
19422	generated
13682	generated
21185	human
5831	human
19841	generated
191	human
12901	human
13233	generated
12629	human
4485	generated
9783	human
3924	generated
9940	generated
21417	generated
21822	human
15198	generated
16061	human
3303	generated
15549	human
13304	human
1806	human
3871	human
3791	generated
21538	human
14154	human
2786	generated
9259	generated
1717	human
2696	generated
1848	generated
10623	human
19448	human
12852	generated
6622	generated
3435	generated
16526	generated
6771	human
19143	generated
6992	generated
17836	human
19966	human
18788	generated
11601	human
1117	generated
1756	generated
16881	human
6751	human
870	human
9104	human
721	generated
10997	generated
17270	human
20064	human
8347	generated
15588	generated
10938	human
18220	generated
18292	generated
314	generated
20818	human
18672	generated
19038	generated
5850	generated
6129	generated
5447	generated
3129	generated
16279	human
15632	generated
910	human
3968	human
18270	generated
10165	human
336	generated
20151	human
21457	human
2985	generated
10878	human
15916	generated
11669	human
13907	human
11001	human
4820	generated
16691	human
12100	human
16732	human
20646	human
7243	generated
21795	human
14079	generated
11874	human
14520	human
8263	generated
6855	human
8597	generated
20387	generated
6901	human
9949	generated
16436	human
1445	generated
17846	generated
14821	human
1695	generated
11084	human
13383	human
1630	human
269	human
1881	human
14523	human
13900	generated
5074	generated
5509	generated
20689	human
18154	generated
18576	generated
2535	human
11069	generated
20507	human
14680	human
186	generated
11971	generated
5558	generated
21527	generated
19321	generated
6587	generated
17618	human
21925	generated
3915	human
446	human
20704	human
14031	human
17228	generated
7124	human
2440	human
3103	human
11088	generated
7692	generated
6094	human
9486	generated
19730	generated
13223	human
16913	generated
687	generated
5208	generated
17160	generated
8417	human
10345	human
4920	generated
20544	human
5462	human
13757	generated
21729	human
19176	human
1289	human
12773	human
20444	generated
10692	human
10335	generated
21491	human
18995	generated
20948	human
11905	generated
21541	human
15830	generated
15735	generated
12158	human
12453	generated
6079	generated
5457	generated
18575	human
11349	human
12057	human
4131	generated
16351	human
17420	human
15408	human
18092	human
4134	human
17033	human
9275	human
861	generated
13404	generated
16575	human
1942	generated
10295	human
4331	generated
14119	human
3970	human
19679	human
12851	generated
13193	generated
2775	generated
4145	human
20027	generated
2411	human
17478	human
15457	human
1546	human
6953	human
3135	generated
13232	generated
15627	generated
21141	generated
14715	generated
3805	human
20565	generated
17925	human
15160	generated
6774	human
14062	human
16848	human
17641	human
10020	generated
3327	human
7382	human
1262	generated
17359	generated
13117	human
13455	human
6582	generated
5021	generated
12583	human
14995	human
11413	generated
9802	generated
4108	generated
5213	human
3255	generated
7323	human
2690	generated
14501	human
4627	human
19011	generated
1319	generated
16590	generated
5162	human
7226	human
18331	generated
12192	human
17519	generated
4529	human
11667	human
12380	human
9941	generated
17957	generated
6336	human
6982	generated
10066	generated
917	generated
13288	generated
570	human
3414	human
19772	generated
14806	generated
7031	generated
6837	human
13878	generated
14026	human
14232	human
2217	human
20842	generated
18355	generated
2827	generated
18966	generated
4996	human
17722	human
3262	generated
6838	generated
20456	human
5741	generated
650	generated
11094	human
15407	generated
5395	generated
7082	generated
19430	generated
3521	human
10922	human
19814	generated
4478	generated
5660	generated
9788	human
67	generated
10776	human
13519	generated
17976	human
17642	generated
3839	human
15715	generated
17375	generated
8305	generated
919	human
10701	human
165	human
19608	generated
17883	human
6644	generated
14334	human
16285	human
14282	human
4594	generated
10698	generated
13299	human
2850	generated
12638	generated
21878	generated
4460	generated
19022	human
14908	human
6623	generated
9306	generated
20252	generated
8490	human
9867	human
2735	generated
5669	human
12031	generated
20879	generated
2378	generated
15623	generated
12391	human
12742	human
16103	generated
17985	generated
14010	generated
365	generated
2103	human
689	human
19742	generated
9732	generated
5710	human
16034	human
15228	generated
1093	generated
6718	human
21812	generated
15899	generated
16544	generated
203	generated
19675	human
20821	generated
4933	generated
10006	human
21934	generated
1230	generated
15796	human
7957	human
20982	generated
19649	generated
18722	generated
4251	human
15020	human
13440	human
12226	human
4334	generated
10744	human
21449	human
16767	generated
13680	human
7485	generated
12945	generated
4886	generated
857	human
16754	generated
6539	human
18164	human
12682	generated
10539	generated
8841	generated
6859	human
10973	human
18208	generated
10625	generated
954	generated
7404	human
5944	generated
16999	human
53	generated
6410	generated
3516	generated
11748	human
489	human
13145	generated
15935	generated
19837	generated
17374	human
21598	human
18729	generated
11705	generated
2972	generated
20307	generated
2942	generated
3163	human
2618	human
8235	generated
11618	human
11763	generated
11577	generated
2854	generated
3439	human
1892	human
21263	human
15768	human
13006	human
11767	human
17889	generated
670	generated
21373	human
15240	generated
14896	generated
9471	generated
19197	human
897	human
3306	generated
8026	human
10858	human
2890	human
14394	human
18459	generated
8397	generated
14005	generated
16386	human
14162	human
11996	human
634	human
12508	generated
16915	human
20453	generated
6476	generated
4177	human
20277	generated
21664	human
11064	human
10531	human
5991	human
18339	human
2581	generated
20114	human
11999	generated
8385	human
10674	human
9447	generated
2104	generated
21232	human
18932	human
3764	generated
4234	human
4994	human
5057	generated
17042	generated
4434	generated
11676	generated
717	generated
3816	generated
6773	human
11186	generated
10738	human
14671	human
9813	human
21372	generated
9288	generated
6811	human
3893	generated
9359	generated
15129	generated
10655	generated
3700	human
7374	generated
6314	generated
12816	generated
3645	human
192	human
13414	human
816	human
21156	human
15810	generated
6160	generated
15641	human
4390	generated
11164	human
4927	generated
5552	human
10799	human
19469	generated
238	human
12207	generated
21198	generated
11169	generated
20969	generated
4236	generated
5618	generated
18726	human
8640	human
5097	human
14665	human
2242	generated
18312	human
3552	generated
20844	human
8328	generated
5628	human
10602	generated
4507	generated
20247	generated
12174	human
14453	human
16530	generated
15093	generated
18906	generated
2294	human
11803	generated
21811	human
20236	human
14318	human
18675	human
8690	human
7081	human
4733	generated
8912	generated
13045	generated
18260	human
21083	human
11281	generated
14955	generated
21085	generated
16980	generated
20992	human
11510	human
5520	generated
18031	human
11821	human
2700	generated
1700	human
13596	generated
6968	generated
20459	human
16322	generated
6219	generated
18654	human
86	human
19934	generated
19912	generated
15346	human
17413	generated
136	human
6972	human
11087	human
15721	generated
1200	human
6121	generated
15748	human
12127	human
19337	human
13622	generated
6296	human
3927	generated
14387	generated
20695	generated
3606	generated
2330	generated
11707	generated
2187	generated
195	generated
12356	human
17186	generated
15954	generated
14638	generated
2668	generated
16625	generated
2761	human
2032	generated
17028	generated
5103	generated
13652	human
1637	generated
8312	generated
11173	human
20414	generated
3074	human
7296	human
3278	human
8003	generated
18581	generated
8326	human
13516	human
7352	generated
13450	human
10751	generated
7829	generated
16446	human
7697	human
14427	generated
5668	human
18740	human
10659	human
17063	generated
8933	generated
5307	human
18969	human
19875	generated
12855	human
11035	generated
5488	generated
16678	generated
8024	generated
10748	human
16873	human
690	generated
12013	human
16986	human
10103	generated
1014	human
869	human
1993	generated
10626	human
11949	human
14839	human
14924	human
10558	generated
7610	generated
5283	generated
4370	human
1361	generated
17910	human
1629	human
12625	human
1551	human
21641	generated
17721	human
8252	human
10442	generated
14631	human
5039	human
21221	human
5694	generated
5119	human
1134	human
10996	generated
10278	generated
10451	generated
4017	human
10409	human
2424	human
4138	generated
12048	human
859	generated
2962	generated
2426	human
20381	human
17748	human
7674	human
18163	human
21054	human
18202	human
16753	generated
4937	human
10896	generated
5285	human
8367	generated
12905	generated
2093	generated
20555	human
11336	human
11683	human
7817	generated
1920	generated
82	generated
17200	generated
13318	human
19395	generated
4396	generated
8475	generated
1813	generated
1271	generated
15226	human
2994	generated
20870	generated
15674	generated
15438	human
20210	generated
19396	generated
2642	human
9280	generated
18367	human
4195	generated
13032	generated
12768	generated
12360	human
3849	human
21818	human
20169	human
16194	human
15253	generated
16193	human
3554	human
13237	human
2600	human
18967	generated
1518	human
4117	human
10825	human
5755	generated
5633	human
8399	generated
19952	human
13065	generated
7162	human
14256	human
11737	human
15441	human
1988	human
7737	human
16901	generated
10561	generated
201	human
20985	generated
15166	generated
4855	generated
20727	generated
9741	human
12502	human
15950	human
3765	generated
19075	generated
13452	generated
6432	human
7846	human
12253	generated
16402	generated
16433	generated
887	human
6261	human
6989	human
6043	generated
10808	generated
1424	generated
16523	generated
15924	human
112	generated
8160	human
20523	generated
16199	generated
4559	human
21752	human
11442	human
11254	generated
19673	generated
8566	human
16311	generated
10758	generated
17266	generated
16835	generated
3731	human
20833	generated
4986	human
2763	human
13794	human
20100	generated
1855	generated
15599	human
12812	generated
999	generated
389	human
11599	generated
6426	generated
17860	generated
10578	generated
21047	human
8112	generated
17376	generated
4997	generated
14211	generated
21095	human
4796	human
4769	human
17677	generated
11065	human
4173	human
21038	generated
1907	generated
4946	generated
8560	generated
6033	generated
7619	generated
1151	human
17951	generated
20032	human
9689	generated
7106	generated
20708	human
4287	human
2230	generated
174	generated
18287	generated
8752	human
3408	generated
1538	generated
2292	human
9523	generated
1363	generated
4357	human
680	generated
13050	generated
3664	human
18045	generated
508	human
166	human
13689	generated
20038	human
1914	generated
7263	human
10728	human
1104	generated
12067	human
2610	human
9944	human
5310	human
19139	generated
11108	human
11156	generated
152	generated
13422	human
2832	human
21864	human
18517	generated
3551	human
21152	generated
20359	generated
12541	human
4538	generated
14367	generated
19976	generated
10014	human
12278	generated
19113	generated
15088	generated
18375	generated
20900	generated
5141	generated
11814	human
20551	generated
3450	human
16589	human
13156	human
2749	human
18233	generated
12707	human
13131	generated
12251	human
10179	human
5810	human
5634	human
11580	generated
13926	human
21051	generated
1380	human
20461	generated
14901	human
3832	human
20560	human
4776	human
4276	human
4958	generated
21542	generated
19352	human
16662	generated
7415	generated
3252	human
18624	human
16673	human
19858	generated
19565	generated
14300	generated
15523	human
14270	human
12327	generated
11546	human
15639	human
15042	human
14208	human
2468	generated
19665	generated
16654	human
11757	human
13869	generated
16998	human
9583	generated
6696	generated
3180	human
15089	generated
17806	generated
8275	generated
9065	human
11030	human
19592	human
4557	human
7812	human
12839	generated
6297	human
21821	human
21648	generated
1132	generated
10642	generated
10521	human
19192	human
21080	generated
2871	human
12996	generated
1772	human
10593	human
1913	human
14212	generated
9256	generated
12602	human
14188	human
15417	human
1105	generated
17076	generated
19506	human
4956	human
8307	generated
21362	human
3696	human
7778	human
18717	generated
628	human
2451	generated
18617	human
21933	human
2176	human
18759	human
2787	generated
12297	generated
1196	generated
18060	human
7618	generated
4444	human
11128	generated
15514	human
5722	human
19450	generated
10695	generated
4967	generated
10410	human
4009	human
15515	human
3583	human
21745	generated
18020	human
12424	generated
8277	human
3667	generated
12474	human
12782	human
10211	generated
3423	generated
10717	human
8199	human
20379	generated
5366	generated
17313	generated
2895	generated
14122	human
1296	human
3642	generated
21765	generated
20167	generated
21642	generated
21442	generated
8548	human
5451	generated
10685	generated
15449	human
7866	human
12867	human
14607	generated
9797	generated
11755	generated
13979	generated
9738	human
14385	human
6474	generated
8811	generated
492	human
11691	generated
19706	human
1116	generated
5637	human
5085	human
1757	generated
11486	generated
18943	generated
20940	generated
6353	generated
21867	generated
21956	generated
3644	generated
14350	human
12001	human
11185	human
1696	generated
2295	generated
14794	human
14696	generated
5939	generated
20867	generated
9968	generated
11033	generated
3313	human
14824	human
9784	human
9915	generated
215	generated
1072	generated
8682	human
21040	generated
7006	generated
13379	human
8652	human
13705	generated
15384	human
25	generated
21356	human
10601	generated
7659	human
13401	generated
5690	generated
9744	generated
21124	human
20451	generated
12721	human
9171	generated
10847	human
11908	human
630	generated
20517	human
8707	human
19314	human
6614	generated
1102	generated
2204	human
21753	human
12903	generated
11477	human
11308	human
13767	generated
15064	generated
12512	human
21967	generated
18591	generated
17356	generated
14890	human
719	generated
13839	human
6155	human
4025	human
8224	generated
17908	generated
15493	generated
16093	generated
18606	generated
5818	generated
11956	human
3866	human
2745	generated
11867	generated
10343	human
19215	human
11950	generated
19883	generated
4214	human
12096	generated
15193	generated
1401	human
12828	generated
3253	human
20466	human
2158	generated
8578	human
17058	generated
19220	human
7011	generated
18868	generated
10197	generated
3841	generated
18199	generated
11849	human
2100	generated
1673	human
10293	human
4213	human
7480	generated
17932	generated
14562	human
18721	human
11515	human
8547	generated
17845	human
14823	generated
16923	generated
16363	generated
14609	generated
18135	generated
18156	generated
9388	human
10070	generated
10860	human
18400	human
2005	human
15887	generated
15233	generated
13411	human
2257	human
18801	human
5574	human
9083	human
5355	human
6093	generated
7935	human
1519	generated
1378	generated
15206	human
19594	human
13200	generated
19981	human
5842	generated
7122	human
16211	generated
12820	human
5832	human
9821	human
12718	human
522	human
15372	generated
234	generated
12180	generated
6318	human
11992	generated
20369	human
1948	human
6361	generated
21343	generated
20339	generated
11684	human
15927	human
20988	generated
2224	human
20937	generated
15246	human
16209	generated
5571	generated
4523	human
5793	generated
5738	generated
4728	human
7818	human
8859	generated
21891	human
15275	generated
2437	generated
14087	human
11989	human
3167	generated
18193	human
19813	generated
13752	generated
15920	generated
14027	human
7016	human
13386	generated
15998	generated
12641	generated
19454	generated
4945	human
15649	human
12237	human
6046	generated
9227	generated
5585	human
5590	human
1228	generated
18691	human
13341	human
13333	generated
14743	human
8244	generated
19378	human
16237	generated
6555	generated
15373	generated
12145	human
159	generated
1589	human
5565	generated
7190	generated
19111	generated
10576	human
15061	generated
13364	generated
1556	human
2828	generated
436	human
15592	generated
21606	generated
17972	generated
2780	human
3701	generated
5686	human
4727	generated
17622	generated
2951	generated
2555	generated
10350	human
18859	human
17881	human
12737	generated
6465	generated
7355	generated
15717	human
7823	human
12449	generated
20382	human
15271	generated
5185	generated
8549	generated
5242	human
18514	generated
2092	human
10207	generated
11948	human
187	generated
20769	generated
19295	human
1381	human
19472	human
8605	generated
15743	generated
11528	human
15038	generated
20320	generated
8448	generated
11390	generated
21872	human
7295	generated
18619	generated
8068	human
12935	generated
9959	generated
9764	generated
24	human
3363	generated
1088	human
12866	generated
10886	human
11590	human
21068	generated
10503	human
12306	human
17079	human
15906	human
11944	generated
6337	human
17611	human
18383	generated
276	human
12413	generated
3906	human
5845	generated
21653	generated
1137	generated
13324	human
2490	generated
16165	human
7742	human
14482	generated
13127	human
3935	generated
15072	human
2384	human
8016	generated
7084	generated
16499	human
1863	human
15688	generated
364	generated
9094	human
19243	generated
18354	human
3802	generated
15309	generated
3536	human
3825	human
6642	human
20482	human
12991	human
18330	generated
19254	human
13527	human
7269	human
19466	generated
7929	generated
12982	human
7166	generated
12869	generated
5867	human
4761	generated
882	generated
13893	human
20389	generated
557	human
1960	generated
13331	human
1207	generated
7684	generated
16859	human
12021	generated
10485	human
3630	generated
1708	generated
1140	human
6207	generated
20203	human
19366	human
2660	human
14852	human
1307	generated
16212	human
12452	generated
6905	human
11927	human
14072	human
9429	human
